U.S. Public School Districts,,,,,,,,,,,
"Source: NCES CCD 2024-25 | Regular public school districts | Open status only | 13,493 districts",,,,,,,,,,,
LEA ID,District Name,State,State Abbrev,District Type,Street,City,Address State,ZIP,Website,Pre-K Offered,Operational Schools
0200150,Ketchikan Gateway Borough School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,2610 Fourth Ave,Ketchikan,AK,99901,http://www.kgbsd.org,Yes,9
0200450,Klawock City School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,715 Bayview Blvd,Klawock,AK,99925,http://www.klawockschool.com,Yes,2
0200480,Kodiak Island Borough School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,722 Mill Bay Rd,Kodiak,AK,99615,http://www.kibsd.org,Yes,12
0200760,Kuspuk School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,100 Boundary Ave,Aniak,AK,99557,http://www.kuspuk.org,Yes,9
0200485,Lake and Peninsula Borough School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,101 Jensen Dr,King Salmon,AK,99613,http://www.lpsd.com,Yes,11
0200001,Lower Kuskokwim School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,1004 Ron Edwards Memorial Dr,Bethel,AK,99559,http://www.lksd.org,Yes,27
0200003,Lower Yukon School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,100 Airport Rd,Mountain Village,AK,99632,http://www.lysd.org/,Yes,11
0200510,Matanuska-Susitna Borough School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,501 N Gulkana St,Palmer,AK,99645,http://www.matsuk12.us,Yes,49
0200540,Nenana City School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,406 E 2nd St,Nenana,AK,99760,http://www.nenanalynx.org,Yes,2
0200570,Nome Public Schools,ALASKA,AK,Regular public school district that is not a component of a supervisory union,Mile 3.5 Nome-Teller Hwy,Nome,AK,99762,http://www.nomeschools.org,Yes,4
0200610,North Slope Borough School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,829 Aivik St,Utqiagvik,AK,99723,http://www.nsbsd.org,Yes,11
0200625,Northwest Arctic Borough School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,776 Third Ave,Kotzebue,AK,99752,http://www.nwarctic.org,Yes,13
0200630,Pelican City School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,14 Chum Way,Pelican,AK,99832,http://www.pelicanschool.org,No,1
0200660,Petersburg Borough School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,201 Charles W St,Petersburg,AK,99833,http://www.pcsd.us,Yes,3
0200670,Pribilof School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,930 Tolstoi Blvd,St. Paul Island,AK,99660,http://www.pribilofsd.org,Yes,2
0200680,Saint Mary's School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,1 Dixon Circle,Saint Mary's,AK,99658,http://www.smcsd.us,Yes,1
0200240,Sitka School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,300 Kostrometinoff St,Sitka,AK,99835,http://www.sitkaschools.org,Yes,6
0200690,Skagway School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,1563 Main St,Skagway,AK,99840,http://www.skagwayschool.org,Yes,1
0200700,Southeast Island School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,1010 Sandy Beach Rd,Thorne Bay,AK,99919,http://www.sisd.org,Yes,8
0200710,Southwest Region School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,574 Kenny Wren Rd,Dillingham,AK,99576,http://www.swrsd.org,Yes,8
0200720,Unalaska City School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,55 E Broadway St,Unalaska,AK,99685,http://www.ucsd.net,Yes,2
0200780,Valdez City School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,1112 W Klutina,Valdez,AK,99686,http://www.valdezcityschools.org,Yes,3
0200810,Wrangell Public School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,350 Bennett St,Wrangell,AK,99929,http://www.wpsd.us/,Yes,3
0200840,Yakutat School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,429 Forest Hwy,Yakutat,AK,99689,http://www.yakutatschools.org,Yes,2
0200775,Yukon Flats School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,123 Hill St,Ft. Yukon,AK,99740,http://yfsd.org,Yes,6
0200862,Yukon-Koyukuk School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,4762 Old Airport Way,Fairbanks,AK,99709,http://www.yksd.com,Yes,11
0200004,Yupiit School District,ALASKA,AK,Regular public school district that is not a component of a supervisory union,1st Main St,Akiachak,AK,99551,http://www.yupiit.org,No,3
6000030,American Samoa Department of Education,AMERICAN SAMOA,AS,Regular public school district that is not a component of a supervisory union,Box DOE,Pago Pago,AS,96799,http://www.amsamoadoe.com,Not reported,28
0400450,Agua Fria Union High School District (4289),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,1481 N ELISEO FELIX JR WAY STE,AVONDALE,AZ,85323,http://www.aguafria.org,No,6
0400480,Aguila Elementary District (4249),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,50023 N 514th Ave,Aguila,AZ,85320,http://www.aguilaschool.org,Yes,2
0400520,Ajo Unified District (4409),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,111 N WELL RD,AJO,AZ,85321,http://www.ajoschools.org,Yes,2
0400600,Alhambra Elementary District (4280),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,4510 N 37TH AVE,PHOENIX,AZ,85019,http://www.alhambraesd.org/,Yes,16
0400630,Alpine Elementary District (4161),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,County Rd 2052 #11,Alpine,AZ,85920,http://www.alpine.k12.az.us,No,1
0404770,Altar Valley Elementary District (4418),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,10105 S SASABE RD,TUCSON,AZ,85736,http://www.altarvalleyschools.org,Yes,2
0400680,Amphitheater Unified District (4406),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,701 W WETMORE RD,TUCSON,AZ,85705,http://www.amphi.com,Yes,22
0400720,Antelope Union High School District (4506),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,9168 S Ave 36 E,Wellton,AZ,85356,http://N/A,No,2
0400750,Apache Elementary District (4178),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,10488 E SKELETON CANYON RD,PORTAL,AZ,85632,http://www.apacheelementary.org/,No,1
0400790,Apache Junction Unified District (4443),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,801 W SOUTHERN AVE,Apache Junction,AZ,85120,http://www.ajusd.org,Yes,6
0400840,Arlington Elementary District (4274),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,9410 S 355TH AVE,ARLINGTON,AZ,85322,http://www.arlingtonelem.org,Yes,1
0400870,Ash Creek Elementary District (4187),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,6460 E HIGHWAY 181,PEARCE,AZ,85625,http://ashcreekschool.wordpress.com,Yes,1
0400910,Ash Fork Joint Unified District (4471),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,46999 N . 5th Street,Ash Fork,AZ,86320,http://www.afjusd.org,Yes,3
0400960,Avondale Elementary District (4272),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,295 W WESTERN AVE,AVONDALE,AZ,85323,http://www.chooseaesd.org,Yes,9
0403950,Baboquivari Unified School District #40 (4412),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,111 W Main,Sells,AZ,85634,http://www.busd40.org,Yes,6
0401000,Bagdad Unified District (4468),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,500 Sultan Way,Bagdad,AZ,86321,http://www.bagdadschools.org,Yes,3
0401050,Balsz Elementary District (4268),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,4825 E ROOSEVELT ST,PHOENIX,AZ,85008,http://www.balsz.org,Yes,6
0401080,Beaver Creek Elementary District (4481),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,4810 E BEAVER CREEK RD,RIMROCK,AZ,86335,http://www.bcs.k12.az.us,Yes,1
0400212,Benson Unified School District (79226),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,360 S PATAGONIA ST,BENSON,AZ,85602,http://www.bensonsd.k12.az.us/,Yes,5
0401160,Bicentennial Union High School District (4515),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,67488 E Salome Rd,Salome,AZ,85348,http://www.salomehs.org/,No,1
0401180,Bisbee Unified District (4169),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,519 W Melody Lane,BISBEE,AZ,85603,http://www.busd.k12.az.us,Yes,4
0401230,Blue Elementary District (4231),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,80 Turkey Creek Rd,Blue,AZ,85922,,No,1
0406580,Blue Ridge Unified School District No. 32 (4397),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,1200 W WHITE MOUNTAIN BLVD,LAKESIDE,AZ,85929,http://www.brusd.org,Yes,5
0401260,Bonita Elementary District (4224),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,18008 S FORT GRANT RD,WILLCOX,AZ,85643,http://www.bonita.k12.az.us,No,1
0401290,Bouse Elementary District (4513),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,44936 Joshua Drive,Bouse,AZ,85325,http://www.bouseschool.org,Yes,1
0401330,Bowie Unified District (4171),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,315 W. 5th St.,Bowie,AZ,85605,http://www.bowieschools.org,Yes,2
0401380,Buckeye Elementary District (4269),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,25555 W DURANGO ST,BUCKEYE,AZ,85326,http://www.besd33.org,Yes,8
0401410,Buckeye Union High School District (4284),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,1000 E NARRAMORE AVE,BUCKEYE,AZ,85326,http://www.buhsd.org,No,5
0401500,Bullhead City School District (4378),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,1004 HANCOCK RD,BULLHEAD CITY,AZ,86442,http://bcsd15.org,Yes,6
0401600,Camp Verde Unified District (4470),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,410 CAMP LINCOLN RD,CAMP VERDE,AZ,86322,http://www.campverdeschools.org,Yes,5
0401650,Canon Elementary District (4484),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,34630 S SCHOOL LOOP RD,Black Canyon City,AZ,85324,http://www.canon50.org,Yes,1
0401680,Cartwright Elementary District (4282),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,5220 W INDIAN SCHOOL RD,PHOENIX,AZ,85031,http://www.csd83.org/,Yes,23
0401710,Casa Grande Elementary District (4446),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,220 W KORTSEN RD,CASA GRANDE,AZ,85122,http://www.cgesd.org/,Yes,14
0401740,Casa Grande Union High School District (4453),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,2730 N TREKELL RD,CASA GRANDE,AZ,85122,http://www.cguhsd.org,No,3
0401760,Catalina Foothills Unified District (4410),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,2101 E RIVER RD,TUCSON,AZ,85718,http://www.cfsd16.org/,Yes,8
0400001,Cave Creek Unified District (4244),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,33016 N 60TH ST,SCOTTSDALE,AZ,85266,http://www.ccusd93.org,Yes,8
0401810,Cedar Unified District (4395),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,Mile Post 408 Hwy 264,Keams Canyon,AZ,86034,http://www.cedarusd.org/,Yes,2
0401870,Chandler Unified District #80 (4242),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,1525 W FRYE RD,CHANDLER,AZ,85224,http://www.cusd80.com,Yes,48
0401920,Chevelon Butte School District (4198),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,417 Old Rim Road,Forest Lakes,AZ,85931,,No,0
0401940,Chinle Unified District (4158),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,Navajo Rte 7 & State Hwy 191,Chinle,AZ,86503,http://www.chinleusd.k12.az.us,Yes,8
0400003,Chino Valley Unified District (4474),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,650 E CENTER ST,CHINO VALLEY,AZ,86323,http://www.chinovalleyschools.com/,Yes,4
0400004,Clarkdale-Jerome Elementary District (4486),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,1615 MAIN ST,CLARKDALE,AZ,86324,http://www.cjsd.k12.az.us/,Yes,1
0401015,Cochise County Accommodation School District (1001687),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,100 CLAWSON AVE FL 3,BISBEE,AZ,85603,http://www.newcrossroadsacademy.org/new-crossroads-academy,No,1
0402130,Cochise Elementary District (4177),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,5025 N. Bowie Ave,Cochise,AZ,85606,,No,1
0400163,Coconino County Accommodation School District (10386),ARIZONA,AZ,Regular public school district that is not a component of a supervisory union,2384 N. Steves Blvd.,Flagstaff,AZ,86004,http://www.ccasdaz.org/,No,3
